InteractionID;CampaignID;CampaignName;CustomerID;CampaignMedium;EngagementLevel;ConversionStatus
7822;4;Summer Sale 2024;353;SMS;Clicked;Converted
7823;4;Summer Sale 2024;6775;SMS;Ignored;Not Converted
7824;2;Summer Sale 2024;10711;Social Media;Clicked;Not Converted
7825;1;Summer Sale 2024;773;Email;Clicked;Not Converted
7826;4;Summer Sale 2024;54;Social Media;Clicked;Converted
7827;3;Summer Sale 2024;10285;Email;Opened;Not Converted
7828;3;Summer Sale 2024;9765;Social Media;Clicked;Not Converted
7829;5;Summer Sale 2024;2641;Social Media;Opened;Converted
7830;4;Summer Sale 2024;11467;Social Media;Opened;Not Converted
7831;1;Summer Sale 2024;3368;Social Media;Ignored;Not Converted
7832;1;Summer Sale 2024;10780;SMS;Clicked;Not Converted
7833;3;Summer Sale 2024;3755;SMS;Opened;Not Converted
7834;2;Summer Sale 2024;5378;SMS;Opened;Not Converted
7835;1;Summer Sale 2024;6357;SMS;Opened;Not Converted
7836;2;Summer Sale 2024;2819;Email;Opened;Converted
7837;5;Summer Sale 2024;11475;Social Media;Opened;Not Converted
7838;5;Summer Sale 2024;6200;Social Media;Opened;Converted
7839;1;Summer Sale 2024;11222;Social Media;Ignored;Not Converted
7840;3;Summer Sale 2024;9510;Social Media;Ignored;Not Converted
7841;4;Summer Sale 2024;10776;SMS;Opened;Converted
7842;4;Summer Sale 2024;3056;SMS;Clicked;Not Converted
7843;2;Summer Sale 2024;5373;Email;Clicked;Converted
7844;5;Summer Sale 2024;9533;Email;Opened;Not Converted
7845;2;Summer Sale 2024;428;Email;Ignored;Not Converted
7846;1;Summer Sale 2024;5591;SMS;Clicked;Not Converted
7847;1;Summer Sale 2024;2568;Social Media;Clicked;Not Converted
7848;4;Summer Sale 2024;6264;Social Media;Opened;Not Converted
7849;4;Summer Sale 2024;5911;Social Media;Opened;Converted
7850;1;Summer Sale 2024;10838;Social Media;Opened;Not Converted
7851;2;Summer Sale 2024;11139;Social Media;Opened;Converted
7852;5;Summer Sale 2024;6910;SMS;Opened;Not Converted
7853;3;Summer Sale 2024;11335;Email;Clicked;Not Converted
7854;5;Summer Sale 2024;7826;Email;Ignored;Not Converted
7855;1;Summer Sale 2024;4735;Email;Ignored;Not Converted
7856;2;Summer Sale 2024;2996;Email;Opened;Not Converted
7857;4;Summer Sale 2024;10834;Email;Ignored;Not Converted
7858;2;Summer Sale 2024;5076;SMS;Ignored;Not Converted
7859;3;Summer Sale 2024;5196;SMS;Ignored;Not Converted
7860;2;Summer Sale 2024;11883;Social Media;Clicked;Converted
7861;5;Summer Sale 2024;7562;Social Media;Opened;Not Converted
7862;3;Summer Sale 2024;10049;Email;Ignored;Not Converted
7863;2;Summer Sale 2024;3721;Email;Ignored;Not Converted
7864;5;Summer Sale 2024;748;SMS;Ignored;Not Converted
7865;5;Summer Sale 2024;2140;Email;Ignored;Not Converted
7866;3;Summer Sale 2024;11075;SMS;Ignored;Not Converted
7867;1;Summer Sale 2024;10375;Social Media;Opened;Not Converted
7868;4;Summer Sale 2024;7913;SMS;Opened;Not Converted
7869;4;Summer Sale 2024;8741;Email;Clicked;Not Converted
7870;2;Summer Sale 2024;6949;Social Media;Clicked;Converted
7871;1;Summer Sale 2024;11208;Social Media;Ignored;Not Converted
7872;4;Summer Sale 2024;9221;Email;Clicked;Converted
7873;4;Summer Sale 2024;12022;SMS;Ignored;Not Converted
7874;2;Summer Sale 2024;12431;Social Media;Clicked;Converted
7875;5;Summer Sale 2024;7076;Email;Ignored;Not Converted
7876;2;Summer Sale 2024;3439;SMS;Opened;Not Converted
7877;5;Summer Sale 2024;8991;Social Media;Ignored;Not Converted
7878;1;Summer Sale 2024;7088;Social Media;Opened;Not Converted
7879;2;Summer Sale 2024;6260;SMS;Ignored;Not Converted
7880;4;Summer Sale 2024;12467;Social Media;Clicked;Converted
7881;2;Summer Sale 2024;3354;Social Media;Opened;Not Converted
7882;2;Summer Sale 2024;2635;SMS;Opened;Converted
7883;2;Summer Sale 2024;9929;Email;Ignored;Not Converted
7884;2;Summer Sale 2024;2726;SMS;Clicked;Converted
7885;3;Summer Sale 2024;9238;Email;Ignored;Not Converted
7886;4;Summer Sale 2024;4719;Email;Ignored;Not Converted
7887;5;Summer Sale 2024;10993;SMS;Clicked;Not Converted
7888;1;Summer Sale 2024;316;Email;Ignored;Not Converted
7889;5;Summer Sale 2024;6078;SMS;Ignored;Not Converted
7890;2;Summer Sale 2024;4514;SMS;Ignored;Not Converted
7891;3;Summer Sale 2024;3038;SMS;Clicked;Converted
7892;2;Summer Sale 2024;9785;Social Media;Ignored;Not Converted
7893;5;Summer Sale 2024;3913;Social Media;Clicked;Not Converted
7894;1;Summer Sale 2024;5317;SMS;Clicked;Converted
7895;2;Summer Sale 2024;10364;SMS;Opened;Not Converted
7896;1;Summer Sale 2024;943;SMS;Ignored;Not Converted
7897;2;Summer Sale 2024;2454;Email;Ignored;Not Converted
7898;2;Summer Sale 2024;5651;SMS;Clicked;Not Converted
7899;1;Summer Sale 2024;8944;Social Media;Ignored;Not Converted
7900;5;Summer Sale 2024;9813;Email;Ignored;Not Converted
7901;4;Summer Sale 2024;7912;SMS;Opened;Not Converted
7902;1;Summer Sale 2024;638;Social Media;Clicked;Converted
7903;1;Summer Sale 2024;2143;Email;Ignored;Not Converted
7904;1;Summer Sale 2024;12388;Social Media;Opened;Not Converted
7905;4;Summer Sale 2024;1895;Social Media;Ignored;Not Converted
7906;5;Summer Sale 2024;2258;Email;Ignored;Not Converted
7907;2;Summer Sale 2024;8455;Social Media;Clicked;Converted
7908;1;Summer Sale 2024;7838;Email;Ignored;Not Converted
7909;1;Summer Sale 2024;3125;SMS;Opened;Converted
7910;4;Summer Sale 2024;5328;SMS;Ignored;Not Converted
7911;5;Summer Sale 2024;8775;Email;Opened;Converted
7912;5;Summer Sale 2024;11182;Email;Ignored;Not Converted
7913;3;Summer Sale 2024;1753;Email;Ignored;Not Converted
7914;2;Summer Sale 2024;8193;Email;Clicked;Not Converted
7915;4;Summer Sale 2024;10692;Email;Opened;Not Converted
7916;2;Summer Sale 2024;4693;Social Media;Ignored;Not Converted
7917;5;Summer Sale 2024;5500;Social Media;Opened;Not Converted
7918;2;Summer Sale 2024;684;SMS;Opened;Not Converted
7919;4;Summer Sale 2024;8962;Email;Ignored;Not Converted
7920;2;Summer Sale 2024;6934;Email;Ignored;Not Converted
7921;4;Summer Sale 2024;7598;SMS;Opened;Not Converted
7922;2;Summer Sale 2024;3442;Social Media;Opened;Not Converted
7923;1;Summer Sale 2024;6690;SMS;Clicked;Not Converted
7924;2;Summer Sale 2024;8253;Email;Clicked;Converted
7925;2;Summer Sale 2024;712;SMS;Opened;Not Converted
7926;5;Summer Sale 2024;1753;Email;Clicked;Converted
7927;2;Summer Sale 2024;4823;Email;Opened;Not Converted
7928;2;Summer Sale 2024;123;Email;Clicked;Converted
7929;3;Summer Sale 2024;11226;SMS;Ignored;Not Converted
7930;4;Summer Sale 2024;69;Email;Clicked;Converted
7931;3;Summer Sale 2024;2849;SMS;Clicked;Converted
7932;3;Summer Sale 2024;1304;Social Media;Opened;Not Converted
7933;3;Summer Sale 2024;5078;Social Media;Ignored;Not Converted
7934;2;Summer Sale 2024;11163;Email;Opened;Not Converted
7935;4;Summer Sale 2024;10608;SMS;Clicked;Not Converted
7936;1;Summer Sale 2024;6731;Social Media;Ignored;Not Converted
7937;5;Summer Sale 2024;9291;Social Media;Opened;Not Converted
7938;3;Summer Sale 2024;818;Social Media;Clicked;Converted
7939;4;Summer Sale 2024;10614;Email;Ignored;Not Converted
7940;1;Summer Sale 2024;9460;SMS;Clicked;Converted
7941;2;Summer Sale 2024;4510;Social Media;Ignored;Not Converted
7942;1;Summer Sale 2024;4944;Email;Ignored;Not Converted
7943;5;Summer Sale 2024;9028;Social Media;Ignored;Not Converted
7944;3;Summer Sale 2024;3791;Social Media;Clicked;Not Converted
7945;3;Summer Sale 2024;2374;Email;Opened;Converted
7946;3;Summer Sale 2024;9794;Email;Opened;Not Converted
7947;1;Summer Sale 2024;3217;Social Media;Clicked;Converted
7948;1;Summer Sale 2024;1205;Email;Ignored;Not Converted
7949;5;Summer Sale 2024;2093;Email;Ignored;Not Converted
7950;1;Summer Sale 2024;3990;SMS;Ignored;Not Converted
7951;4;Summer Sale 2024;7592;Social Media;Ignored;Not Converted
7952;1;Summer Sale 2024;3799;Social Media;Ignored;Not Converted
7953;2;Summer Sale 2024;10157;Social Media;Ignored;Not Converted
7954;2;Summer Sale 2024;6889;SMS;Ignored;Not Converted
7955;3;Summer Sale 2024;6909;SMS;Opened;Not Converted
7956;5;Summer Sale 2024;1537;Email;Opened;Not Converted
7957;4;Summer Sale 2024;9288;Email;Clicked;Not Converted
7958;5;Summer Sale 2024;90;Email;Ignored;Not Converted
7959;2;Summer Sale 2024;10344;Email;Ignored;Not Converted
7960;1;Summer Sale 2024;2923;Social Media;Ignored;Not Converted
7961;4;Summer Sale 2024;7077;Social Media;Opened;Not Converted
7962;2;Summer Sale 2024;11619;SMS;Clicked;Not Converted
7963;5;Summer Sale 2024;1217;Email;Opened;Not Converted
7964;1;Summer Sale 2024;11185;SMS;Clicked;Not Converted
7965;5;Summer Sale 2024;11145;Social Media;Ignored;Not Converted
7966;3;Summer Sale 2024;2511;Email;Clicked;Converted
7967;3;Summer Sale 2024;1974;SMS;Clicked;Converted
7968;2;Summer Sale 2024;2656;Social Media;Clicked;Converted
7969;2;Summer Sale 2024;7968;SMS;Clicked;Not Converted
7970;1;Summer Sale 2024;7146;SMS;Clicked;Not Converted
7971;4;Summer Sale 2024;5349;SMS;Opened;Not Converted
7972;4;Summer Sale 2024;4442;Social Media;Ignored;Not Converted
7973;4;Summer Sale 2024;10108;SMS;Clicked;Converted
7974;4;Summer Sale 2024;1538;SMS;Ignored;Not Converted
7975;1;Summer Sale 2024;11334;Email;Ignored;Not Converted
7976;2;Summer Sale 2024;347;SMS;Opened;Converted
7977;2;Summer Sale 2024;7313;SMS;Opened;Not Converted
7978;2;Summer Sale 2024;691;Social Media;Clicked;Not Converted
7979;4;Summer Sale 2024;6376;SMS;Ignored;Not Converted
7980;3;Summer Sale 2024;2973;Email;Opened;Converted
7981;3;Summer Sale 2024;3708;Email;Ignored;Not Converted
7982;2;Summer Sale 2024;7949;Social Media;Opened;Not Converted
7983;3;Summer Sale 2024;9607;SMS;Ignored;Not Converted
7984;1;Summer Sale 2024;8090;SMS;Clicked;Not Converted
7985;2;Summer Sale 2024;11072;SMS;Ignored;Not Converted
7986;3;Summer Sale 2024;8810;Social Media;Ignored;Not Converted
7987;2;Summer Sale 2024;10223;SMS;Clicked;Converted
7988;5;Summer Sale 2024;9289;Email;Opened;Not Converted
7989;2;Summer Sale 2024;2061;SMS;Clicked;Not Converted
7990;2;Summer Sale 2024;12348;Email;Opened;Not Converted
7991;3;Summer Sale 2024;6139;SMS;Opened;Not Converted
7992;2;Summer Sale 2024;2877;SMS;Clicked;Converted
7993;2;Summer Sale 2024;9395;SMS;Clicked;Converted
7994;3;Summer Sale 2024;11516;Social Media;Clicked;Converted
7995;5;Summer Sale 2024;2568;Social Media;Clicked;Not Converted
7996;5;Summer Sale 2024;192;SMS;Ignored;Not Converted
7997;3;Summer Sale 2024;8951;SMS;Opened;Not Converted
7998;5;Summer Sale 2024;469;SMS;Ignored;Not Converted
7999;2;Summer Sale 2024;4644;Email;Ignored;Not Converted
8000;4;Summer Sale 2024;1451;SMS;Opened;Converted
8001;3;Summer Sale 2024;4961;Social Media;Opened;Not Converted
8002;3;Summer Sale 2024;1832;Email;Opened;Converted
8003;1;Summer Sale 2024;2771;SMS;Opened;Not Converted
8004;1;Summer Sale 2024;953;Email;Opened;Converted
8005;5;Summer Sale 2024;4775;Social Media;Clicked;Converted
8006;5;Summer Sale 2024;789;Email;Clicked;Converted
8007;3;Summer Sale 2024;1184;SMS;Opened;Not Converted
8008;4;Summer Sale 2024;9115;SMS;Ignored;Not Converted
8009;5;Summer Sale 2024;7111;SMS;Opened;Not Converted
8010;3;Summer Sale 2024;3203;Social Media;Clicked;Not Converted
8011;3;Summer Sale 2024;10508;Email;Ignored;Not Converted
8012;4;Summer Sale 2024;11637;SMS;Opened;Not Converted
8013;2;Summer Sale 2024;6766;Social Media;Clicked;Not Converted
8014;5;Summer Sale 2024;3794;Social Media;Ignored;Not Converted
8015;5;Summer Sale 2024;5021;SMS;Opened;Not Converted
8016;3;Summer Sale 2024;11703;Email;Ignored;Not Converted
8017;3;Summer Sale 2024;3440;SMS;Clicked;Converted
8018;4;Summer Sale 2024;4971;Email;Opened;Converted
8019;3;Summer Sale 2024;6575;Email;Clicked;Not Converted
8020;4;Summer Sale 2024;6593;SMS;Clicked;Converted
8021;3;Summer Sale 2024;8674;Social Media;Clicked;Converted
8022;1;Summer Sale 2024;351;Social Media;Clicked;Converted
8023;4;Summer Sale 2024;8100;Social Media;Opened;Converted
8024;5;Summer Sale 2024;1359;Social Media;Opened;Not Converted
8025;4;Summer Sale 2024;10758;Social Media;Clicked;Converted
8026;1;Summer Sale 2024;7290;SMS;Opened;Not Converted
8027;3;Summer Sale 2024;12111;Social Media;Opened;Not Converted
8028;4;Summer Sale 2024;1273;Email;Ignored;Not Converted
8029;3;Summer Sale 2024;5100;Social Media;Clicked;Not Converted
8030;4;Summer Sale 2024;12219;SMS;Ignored;Not Converted
8031;4;Summer Sale 2024;9738;Social Media;Opened;Not Converted
8032;2;Summer Sale 2024;1347;SMS;Clicked;Converted
8033;2;Summer Sale 2024;11567;SMS;Opened;Not Converted
8034;2;Summer Sale 2024;10570;Social Media;Ignored;Not Converted
8035;4;Summer Sale 2024;5263;Email;Ignored;Not Converted
8036;1;Summer Sale 2024;127;Social Media;Clicked;Not Converted
8037;2;Summer Sale 2024;8307;SMS;Clicked;Not Converted
8038;4;Summer Sale 2024;8480;Email;Opened;Not Converted
8039;1;Summer Sale 2024;3165;Social Media;Ignored;Not Converted
8040;2;Summer Sale 2024;8747;Email;Clicked;Not Converted
8041;3;Summer Sale 2024;10536;Social Media;Clicked;Converted
8042;4;Summer Sale 2024;1131;SMS;Ignored;Not Converted
8043;1;Summer Sale 2024;5586;Email;Clicked;Not Converted
8044;3;Summer Sale 2024;2192;SMS;Clicked;Converted
8045;1;Summer Sale 2024;6473;Email;Ignored;Not Converted
8046;2;Summer Sale 2024;6574;Email;Clicked;Not Converted
8047;3;Summer Sale 2024;8434;SMS;Clicked;Converted
8048;1;Summer Sale 2024;7058;SMS;Ignored;Not Converted
8049;1;Summer Sale 2024;7533;Email;Ignored;Not Converted
8050;2;Summer Sale 2024;2601;SMS;Clicked;Converted
8051;1;Summer Sale 2024;1064;Email;Ignored;Not Converted
8052;3;Summer Sale 2024;8206;Social Media;Ignored;Not Converted
8053;2;Summer Sale 2024;3496;Email;Clicked;Converted
8054;1;Summer Sale 2024;2822;Email;Ignored;Not Converted
8055;2;Summer Sale 2024;10682;Email;Opened;Not Converted
8056;1;Summer Sale 2024;2349;Email;Ignored;Not Converted
8057;3;Summer Sale 2024;9489;Social Media;Opened;Not Converted
8058;1;Summer Sale 2024;9954;Email;Opened;Not Converted
8059;3;Summer Sale 2024;2956;Email;Opened;Not Converted
8060;4;Summer Sale 2024;7788;Email;Clicked;Converted
8061;2;Summer Sale 2024;5669;SMS;Ignored;Not Converted
8062;4;Summer Sale 2024;7878;Social Media;Opened;Not Converted
8063;2;Summer Sale 2024;871;Social Media;Ignored;Not Converted
8064;5;Summer Sale 2024;12450;SMS;Opened;Not Converted
8065;5;Summer Sale 2024;6079;Social Media;Clicked;Converted
8066;1;Summer Sale 2024;6994;Social Media;Ignored;Not Converted
8067;2;Summer Sale 2024;4704;Social Media;Clicked;Converted
8068;2;Summer Sale 2024;9445;Email;Opened;Not Converted
8069;4;Summer Sale 2024;2990;Email;Clicked;Converted
8070;2;Summer Sale 2024;11497;SMS;Ignored;Not Converted
8071;2;Summer Sale 2024;4913;SMS;Opened;Converted
8072;1;Summer Sale 2024;165;SMS;Ignored;Not Converted
8073;2;Summer Sale 2024;10582;Email;Ignored;Not Converted
8074;4;Summer Sale 2024;10976;Email;Ignored;Not Converted
8075;3;Summer Sale 2024;525;SMS;Clicked;Converted
8076;1;Summer Sale 2024;10698;SMS;Opened;Converted
8077;4;Summer Sale 2024;390;Email;Opened;Converted
8078;3;Summer Sale 2024;4099;Social Media;Clicked;Converted
8079;2;Summer Sale 2024;4586;Social Media;Opened;Converted
8080;3;Summer Sale 2024;6228;SMS;Opened;Not Converted
8081;3;Summer Sale 2024;3959;Email;Ignored;Not Converted
8082;5;Summer Sale 2024;2929;SMS;Clicked;Not Converted
8083;4;Summer Sale 2024;6040;Social Media;Clicked;Converted
8084;4;Summer Sale 2024;7930;Social Media;Opened;Not Converted
8085;5;Summer Sale 2024;11029;SMS;Opened;Not Converted
8086;1;Summer Sale 2024;4729;SMS;Ignored;Not Converted
8087;3;Summer Sale 2024;1430;Social Media;Clicked;Not Converted
8088;3;Summer Sale 2024;5554;Social Media;Clicked;Not Converted
8089;2;Summer Sale 2024;5221;Social Media;Opened;Not Converted
8090;2;Summer Sale 2024;9081;Social Media;Opened;Not Converted
8091;3;Summer Sale 2024;2469;Email;Clicked;Not Converted
8092;2;Summer Sale 2024;3789;SMS;Clicked;Converted
8093;3;Summer Sale 2024;7945;Social Media;Opened;Not Converted
8094;1;Summer Sale 2024;8878;SMS;Opened;Converted
8095;3;Summer Sale 2024;7775;Email;Clicked;Not Converted
8096;4;Summer Sale 2024;9017;Social Media;Opened;Not Converted
8097;5;Summer Sale 2024;5940;Social Media;Ignored;Not Converted
8098;2;Summer Sale 2024;4140;SMS;Ignored;Not Converted
8099;5;Summer Sale 2024;10191;Social Media;Clicked;Not Converted
8100;5;Summer Sale 2024;3401;SMS;Clicked;Converted
8101;3;Summer Sale 2024;1618;Email;Ignored;Not Converted
8102;1;Summer Sale 2024;7698;Email;Clicked;Converted
8103;5;Summer Sale 2024;11456;Email;Opened;Not Converted
8104;1;Summer Sale 2024;12233;Email;Opened;Not Converted
8105;2;Summer Sale 2024;3734;SMS;Ignored;Not Converted
8106;3;Summer Sale 2024;2788;Email;Opened;Not Converted
8107;5;Summer Sale 2024;7006;SMS;Opened;Not Converted
8108;3;Summer Sale 2024;9087;Social Media;Ignored;Not Converted
8109;4;Summer Sale 2024;1065;SMS;Clicked;Converted
8110;2;Summer Sale 2024;3593;Email;Ignored;Not Converted
8111;3;Summer Sale 2024;1447;SMS;Ignored;Not Converted
8112;3;Summer Sale 2024;11671;Email;Ignored;Not Converted
8113;2;Summer Sale 2024;8472;Email;Clicked;Converted
8114;4;Summer Sale 2024;7028;SMS;Clicked;Not Converted
8115;4;Summer Sale 2024;8422;Social Media;Ignored;Not Converted
8116;1;Summer Sale 2024;10385;Email;Opened;Not Converted
8117;4;Summer Sale 2024;6282;Social Media;Opened;Not Converted
8118;4;Summer Sale 2024;5629;Social Media;Opened;Converted
8119;5;Summer Sale 2024;11989;Email;Clicked;Not Converted
8120;4;Summer Sale 2024;10668;Social Media;Ignored;Not Converted
8121;5;Summer Sale 2024;1361;Email;Ignored;Not Converted
8122;3;Summer Sale 2024;6148;SMS;Ignored;Not Converted
8123;5;Summer Sale 2024;5263;SMS;Ignored;Not Converted
8124;1;Summer Sale 2024;3325;Social Media;Ignored;Not Converted
8125;5;Summer Sale 2024;4331;SMS;Ignored;Not Converted
8126;2;Summer Sale 2024;3924;SMS;Opened;Not Converted
8127;4;Summer Sale 2024;5916;Email;Opened;Converted
8128;2;Summer Sale 2024;12366;Social Media;Ignored;Not Converted
8129;2;Summer Sale 2024;6326;Email;Opened;Converted
8130;3;Summer Sale 2024;5679;Email;Ignored;Not Converted
8131;5;Summer Sale 2024;4890;Email;Opened;Converted
8132;3;Summer Sale 2024;9855;Social Media;Ignored;Not Converted
8133;1;Summer Sale 2024;9202;Email;Ignored;Not Converted
8134;4;Summer Sale 2024;10199;SMS;Ignored;Not Converted
8135;3;Summer Sale 2024;8210;Email;Opened;Not Converted
8136;2;Summer Sale 2024;7630;Email;Ignored;Not Converted
8137;2;Summer Sale 2024;31;Email;Clicked;Converted
8138;1;Summer Sale 2024;10463;SMS;Clicked;Not Converted
8139;1;Summer Sale 2024;11146;SMS;Ignored;Not Converted
8140;1;Summer Sale 2024;3211;Email;Ignored;Not Converted
8141;2;Summer Sale 2024;8708;SMS;Clicked;Converted
8142;1;Summer Sale 2024;1513;SMS;Opened;Not Converted
8143;2;Summer Sale 2024;10433;Email;Opened;Not Converted
8144;3;Summer Sale 2024;2235;SMS;Ignored;Not Converted
8145;5;Summer Sale 2024;7663;Social Media;Opened;Not Converted
8146;1;Summer Sale 2024;10283;SMS;Clicked;Converted
8147;5;Summer Sale 2024;7787;Email;Opened;Not Converted
8148;3;Summer Sale 2024;10570;SMS;Ignored;Not Converted
8149;2;Summer Sale 2024;832;Email;Ignored;Not Converted
8150;2;Summer Sale 2024;2924;Email;Opened;Not Converted
8151;4;Summer Sale 2024;2097;SMS;Clicked;Converted
8152;2;Summer Sale 2024;2528;SMS;Ignored;Not Converted
8153;2;Summer Sale 2024;8624;SMS;Opened;Not Converted
8154;3;Summer Sale 2024;7645;Email;Opened;Converted
8155;5;Summer Sale 2024;8144;SMS;Opened;Not Converted
8156;5;Summer Sale 2024;7526;Social Media;Opened;Converted
8157;4;Summer Sale 2024;6354;SMS;Clicked;Not Converted
8158;4;Summer Sale 2024;5430;Social Media;Ignored;Not Converted
8159;5;Summer Sale 2024;2771;Social Media;Ignored;Not Converted
8160;4;Summer Sale 2024;11401;Social Media;Opened;Converted
8161;4;Summer Sale 2024;10656;Email;Opened;Not Converted
8162;3;Summer Sale 2024;6120;Social Media;Clicked;Converted
8163;5;Summer Sale 2024;7160;SMS;Opened;Not Converted
8164;1;Summer Sale 2024;6897;Email;Ignored;Not Converted
8165;2;Summer Sale 2024;10004;Social Media;Ignored;Not Converted
8166;4;Summer Sale 2024;12241;SMS;Clicked;Converted
8167;2;Summer Sale 2024;1423;Social Media;Ignored;Not Converted
8168;4;Summer Sale 2024;1612;Social Media;Opened;Converted
8169;5;Summer Sale 2024;3226;Social Media;Clicked;Converted
8170;4;Summer Sale 2024;2505;SMS;Ignored;Not Converted
8171;4;Summer Sale 2024;7943;Social Media;Ignored;Not Converted
8172;5;Summer Sale 2024;9846;SMS;Ignored;Not Converted
8173;1;Summer Sale 2024;6740;Social Media;Ignored;Not Converted
8174;5;Summer Sale 2024;1474;Social Media;Opened;Converted
8175;3;Summer Sale 2024;6960;Social Media;Clicked;Not Converted
8176;3;Summer Sale 2024;11185;Email;Clicked;Not Converted
8177;5;Summer Sale 2024;10056;SMS;Opened;Not Converted
8178;5;Summer Sale 2024;4689;Social Media;Opened;Not Converted
8179;2;Summer Sale 2024;6623;Social Media;Clicked;Not Converted
8180;5;Summer Sale 2024;9652;Social Media;Opened;Not Converted
8181;2;Summer Sale 2024;7710;Social Media;Clicked;Not Converted
8182;1;Summer Sale 2024;6210;Email;Opened;Not Converted
8183;1;Summer Sale 2024;6242;Email;Ignored;Not Converted
8184;4;Summer Sale 2024;2013;Social Media;Ignored;Not Converted
8185;4;Summer Sale 2024;2554;SMS;Opened;Not Converted
8186;1;Summer Sale 2024;6183;SMS;Ignored;Not Converted
8187;3;Summer Sale 2024;5727;SMS;Clicked;Not Converted
8188;4;Summer Sale 2024;6215;SMS;Opened;Converted
8189;1;Summer Sale 2024;8234;Social Media;Clicked;Not Converted
8190;1;Summer Sale 2024;5425;Email;Ignored;Not Converted
8191;4;Summer Sale 2024;5869;Social Media;Clicked;Not Converted
8192;4;Summer Sale 2024;8695;Email;Ignored;Not Converted
8193;3;Summer Sale 2024;609;SMS;Opened;Not Converted
8194;3;Summer Sale 2024;2391;Email;Ignored;Not Converted
8195;2;Summer Sale 2024;11492;Social Media;Opened;Not Converted
8196;2;Summer Sale 2024;1506;Social Media;Clicked;Not Converted
8197;1;Summer Sale 2024;8991;Social Media;Opened;Not Converted
8198;4;Summer Sale 2024;3318;Email;Clicked;Not Converted
8199;2;Summer Sale 2024;990;Social Media;Opened;Converted
8200;4;Summer Sale 2024;7688;SMS;Ignored;Not Converted
8201;5;Summer Sale 2024;2844;SMS;Clicked;Not Converted
8202;4;Summer Sale 2024;8776;SMS;Opened;Not Converted
8203;5;Summer Sale 2024;5009;SMS;Opened;Converted
8204;5;Summer Sale 2024;10995;Email;Clicked;Converted
8205;5;Summer Sale 2024;7118;Social Media;Ignored;Not Converted
8206;1;Summer Sale 2024;6329;Social Media;Ignored;Not Converted
8207;1;Summer Sale 2024;7903;Social Media;Ignored;Not Converted
8208;2;Summer Sale 2024;11690;Email;Opened;Not Converted
8209;1;Summer Sale 2024;10420;Social Media;Opened;Not Converted
8210;1;Summer Sale 2024;5418;SMS;Opened;Converted
8211;1;Summer Sale 2024;5483;SMS;Ignored;Not Converted
8212;4;Summer Sale 2024;7560;Social Media;Clicked;Converted
8213;2;Summer Sale 2024;12373;Social Media;Opened;Not Converted
8214;4;Summer Sale 2024;9816;Social Media;Opened;Converted
8215;1;Summer Sale 2024;11287;Social Media;Clicked;Converted
8216;4;Summer Sale 2024;7642;SMS;Ignored;Not Converted
8217;5;Summer Sale 2024;9864;Email;Clicked;Not Converted
8218;5;Summer Sale 2024;8319;SMS;Opened;Not Converted
8219;1;Summer Sale 2024;9560;SMS;Clicked;Converted
8220;3;Summer Sale 2024;1905;Email;Clicked;Not Converted
8221;4;Summer Sale 2024;267;SMS;Clicked;Not Converted
8222;2;Summer Sale 2024;5144;Social Media;Clicked;Not Converted
8223;1;Summer Sale 2024;861;Social Media;Ignored;Not Converted
8224;5;Summer Sale 2024;10549;Social Media;Clicked;Converted
8225;5;Summer Sale 2024;9231;Social Media;Clicked;Not Converted
8226;2;Summer Sale 2024;2107;Email;Opened;Converted
8227;3;Summer Sale 2024;833;SMS;Opened;Not Converted
8228;1;Summer Sale 2024;6998;Email;Ignored;Not Converted
8229;3;Summer Sale 2024;8739;Email;Opened;Converted
8230;3;Summer Sale 2024;4776;Social Media;Ignored;Not Converted
8231;3;Summer Sale 2024;10493;SMS;Ignored;Not Converted
8232;1;Summer Sale 2024;10309;Social Media;Clicked;Converted
8233;5;Summer Sale 2024;5226;Email;Clicked;Converted
8234;1;Summer Sale 2024;3514;SMS;Clicked;Not Converted
8235;5;Summer Sale 2024;10337;SMS;Clicked;Converted
8236;4;Summer Sale 2024;2549;SMS;Clicked;Converted
8237;1;Summer Sale 2024;5095;SMS;Opened;Converted
8238;5;Summer Sale 2024;5227;SMS;Opened;Not Converted
8239;2;Summer Sale 2024;3660;Social Media;Ignored;Not Converted
8240;4;Summer Sale 2024;11090;Social Media;Ignored;Not Converted
8241;2;Summer Sale 2024;2922;SMS;Clicked;Converted
8242;5;Summer Sale 2024;3260;Email;Opened;Converted
8243;5;Summer Sale 2024;4199;SMS;Opened;Not Converted
8244;1;Summer Sale 2024;8103;Social Media;Ignored;Not Converted
8245;5;Summer Sale 2024;5722;SMS;Ignored;Not Converted
8246;5;Summer Sale 2024;11736;SMS;Clicked;Not Converted
8247;4;Summer Sale 2024;2216;Social Media;Clicked;Converted
8248;1;Summer Sale 2024;5779;Social Media;Clicked;Converted
8249;2;Summer Sale 2024;9122;Email;Ignored;Not Converted
8250;1;Summer Sale 2024;7462;Email;Opened;Not Converted
8251;5;Summer Sale 2024;7802;Email;Clicked;Converted
8252;3;Summer Sale 2024;12398;Email;Ignored;Not Converted
8253;2;Summer Sale 2024;4705;Email;Opened;Not Converted
8254;4;Summer Sale 2024;4121;SMS;Ignored;Not Converted
8255;2;Summer Sale 2024;3644;Social Media;Opened;Not Converted
