ProductID;ProductName;Category;Subcategory;BrandName;Price;StockAvailability
658;EcoThreads T-Shirts Model #658;Clothing;T-Shirts;EcoThreads;145.41;365
659;TechGiant Headphones Model #659;Electronics;Headphones;TechGiant;331.23;343
660;GadgetPro Smartphones Model #660;Electronics;Smartphones;GadgetPro;1831.94;293
661;VitaBoost Skincare Model #661;Beauty & Health;Skincare;VitaBoost;44.52;440
662;VitaBoost Skincare Model #662;Beauty & Health;Skincare;VitaBoost;159.09;245
663;ClassicFits T-Shirts Model #663;Clothing;T-Shirts;ClassicFits;241.75;12
664;UrbanWear Jackets Model #664;Clothing;Jackets;UrbanWear;213.43;83
665;KitchenWiz Decor Model #665;Home & Kitchen;Decor;KitchenWiz;112.87;133
666;GlowUp Makeup Model #666;Beauty & Health;Makeup;GlowUp;41.66;275
667;UrbanWear Jackets Model #667;Clothing;Jackets;UrbanWear;22.38;205
668;ClassicFits Jeans Model #668;Clothing;Jeans;ClassicFits;275.13;339
669;KitchenWiz Cookware Model #669;Home & Kitchen;Cookware;KitchenWiz;140.67;499
670;HomeEssentials Cookware Model #670;Home & Kitchen;Cookware;HomeEssentials;35.25;365
671;VitaBoost Skincare Model #671;Beauty & Health;Skincare;VitaBoost;22.73;494
672;CozyLiving Decor Model #672;Home & Kitchen;Decor;CozyLiving;306.50;274
673;HomeEssentials Bedding Model #673;Home & Kitchen;Bedding;HomeEssentials;51.15;270
674;GlowUp Makeup Model #674;Beauty & Health;Makeup;GlowUp;179.23;188
675;ClassicFits Jeans Model #675;Clothing;Jeans;ClassicFits;92.22;213
676;KitchenWiz Decor Model #676;Home & Kitchen;Decor;KitchenWiz;178.23;329
677;VitaBoost Vitamins Model #677;Beauty & Health;Vitamins;VitaBoost;183.60;140
678;TechGiant Smartphones Model #678;Electronics;Smartphones;TechGiant;639.85;198
679;ClassicFits Jeans Model #679;Clothing;Jeans;ClassicFits;46.07;54
680;GlowUp Makeup Model #680;Beauty & Health;Makeup;GlowUp;141.59;355
681;CozyLiving Bedding Model #681;Home & Kitchen;Bedding;CozyLiving;104.30;458
682;UrbanWear T-Shirts Model #682;Clothing;T-Shirts;UrbanWear;67.57;350
683;HomeEssentials Bedding Model #683;Home & Kitchen;Bedding;HomeEssentials;425.65;215
684;CozyLiving Decor Model #684;Home & Kitchen;Decor;CozyLiving;338.09;116
685;EcoThreads Jackets Model #685;Clothing;Jackets;EcoThreads;188.95;443
686;EcoThreads Jeans Model #686;Clothing;Jeans;EcoThreads;92.53;355
687;PureHealth Vitamins Model #687;Beauty & Health;Vitamins;PureHealth;40.21;255
688;HomeEssentials Cookware Model #688;Home & Kitchen;Cookware;HomeEssentials;169.16;314
689;GlowUp Vitamins Model #689;Beauty & Health;Vitamins;GlowUp;43.16;15
690;TechGiant Smartphones Model #690;Electronics;Smartphones;TechGiant;1792.21;45
691;UrbanWear Jackets Model #691;Clothing;Jackets;UrbanWear;67.81;109
692;ClassicFits T-Shirts Model #692;Clothing;T-Shirts;ClassicFits;60.18;315
693;UrbanWear Jeans Model #693;Clothing;Jeans;UrbanWear;41.48;384
694;CozyLiving Cookware Model #694;Home & Kitchen;Cookware;CozyLiving;480.68;302
695;HomeEssentials Bedding Model #695;Home & Kitchen;Bedding;HomeEssentials;496.18;321
696;ElectroBrand Laptops Model #696;Electronics;Laptops;ElectroBrand;1404.00;304
697;ClassicFits T-Shirts Model #697;Clothing;T-Shirts;ClassicFits;105.64;20
698;KitchenWiz Bedding Model #698;Home & Kitchen;Bedding;KitchenWiz;307.80;64
699;KitchenWiz Decor Model #699;Home & Kitchen;Decor;KitchenWiz;146.41;438
700;UrbanWear T-Shirts Model #700;Clothing;T-Shirts;UrbanWear;156.04;378
701;ElectroBrand Headphones Model #701;Electronics;Headphones;ElectroBrand;1967.63;148
702;GlowUp Vitamins Model #702;Beauty & Health;Vitamins;GlowUp;97.63;406
703;CozyLiving Decor Model #703;Home & Kitchen;Decor;CozyLiving;45.01;354
704;VitaBoost Makeup Model #704;Beauty & Health;Makeup;VitaBoost;53.31;195
705;PureHealth Makeup Model #705;Beauty & Health;Makeup;PureHealth;161.09;99
706;CozyLiving Decor Model #706;Home & Kitchen;Decor;CozyLiving;309.11;23
707;ElectroBrand Smartphones Model #707;Electronics;Smartphones;ElectroBrand;476.60;56
708;VitaBoost Makeup Model #708;Beauty & Health;Makeup;VitaBoost;62.94;93
709;EcoThreads Jackets Model #709;Clothing;Jackets;EcoThreads;45.95;468
710;VitaBoost Skincare Model #710;Beauty & Health;Skincare;VitaBoost;122.55;164
711;GadgetPro Smartphones Model #711;Electronics;Smartphones;GadgetPro;1534.77;225
712;GadgetPro Headphones Model #712;Electronics;Headphones;GadgetPro;710.13;373
713;EcoThreads Jackets Model #713;Clothing;Jackets;EcoThreads;173.88;410
714;KitchenWiz Cookware Model #714;Home & Kitchen;Cookware;KitchenWiz;306.21;128
715;TechGiant Laptops Model #715;Electronics;Laptops;TechGiant;1022.64;177
716;GlowUp Makeup Model #716;Beauty & Health;Makeup;GlowUp;171.14;12
717;UrbanWear T-Shirts Model #717;Clothing;T-Shirts;UrbanWear;157.67;321
718;KitchenWiz Decor Model #718;Home & Kitchen;Decor;KitchenWiz;323.70;144
719;KitchenWiz Bedding Model #719;Home & Kitchen;Bedding;KitchenWiz;111.84;454
720;TechGiant Laptops Model #720;Electronics;Laptops;TechGiant;245.74;436
721;TechGiant Headphones Model #721;Electronics;Headphones;TechGiant;1477.16;148
722;CozyLiving Decor Model #722;Home & Kitchen;Decor;CozyLiving;107.65;289
723;PureHealth Skincare Model #723;Beauty & Health;Skincare;PureHealth;153.73;190
724;GlowUp Makeup Model #724;Beauty & Health;Makeup;GlowUp;36.29;496
725;GlowUp Vitamins Model #725;Beauty & Health;Vitamins;GlowUp;111.41;181
726;UrbanWear T-Shirts Model #726;Clothing;T-Shirts;UrbanWear;186.88;67
727;UrbanWear Jeans Model #727;Clothing;Jeans;UrbanWear;107.54;194
728;GlowUp Vitamins Model #728;Beauty & Health;Vitamins;GlowUp;33.77;328
729;TechGiant Headphones Model #729;Electronics;Headphones;TechGiant;1039.53;103
730;VitaBoost Skincare Model #730;Beauty & Health;Skincare;VitaBoost;65.82;315
731;HomeEssentials Cookware Model #731;Home & Kitchen;Cookware;HomeEssentials;386.68;452
732;KitchenWiz Decor Model #732;Home & Kitchen;Decor;KitchenWiz;408.90;135
733;ElectroBrand Headphones Model #733;Electronics;Headphones;ElectroBrand;1922.92;43
734;KitchenWiz Decor Model #734;Home & Kitchen;Decor;KitchenWiz;381.96;223
735;ElectroBrand Laptops Model #735;Electronics;Laptops;ElectroBrand;506.59;264
736;UrbanWear Jeans Model #736;Clothing;Jeans;UrbanWear;161.32;87
737;GadgetPro Smartphones Model #737;Electronics;Smartphones;GadgetPro;997.76;178
738;HomeEssentials Cookware Model #738;Home & Kitchen;Cookware;HomeEssentials;301.59;162
739;UrbanWear Jeans Model #739;Clothing;Jeans;UrbanWear;197.23;355
740;UrbanWear Jackets Model #740;Clothing;Jackets;UrbanWear;131.40;103
741;PureHealth Makeup Model #741;Beauty & Health;Makeup;PureHealth;47.57;382
742;EcoThreads Jeans Model #742;Clothing;Jeans;EcoThreads;233.73;230
743;GadgetPro Smartphones Model #743;Electronics;Smartphones;GadgetPro;235.56;279
744;UrbanWear T-Shirts Model #744;Clothing;T-Shirts;UrbanWear;102.55;142
745;KitchenWiz Decor Model #745;Home & Kitchen;Decor;KitchenWiz;303.51;443
746;ElectroBrand Headphones Model #746;Electronics;Headphones;ElectroBrand;316.92;204
747;GadgetPro Smartphones Model #747;Electronics;Smartphones;GadgetPro;1691.77;498
748;EcoThreads Jeans Model #748;Clothing;Jeans;EcoThreads;244.92;62
749;HomeEssentials Bedding Model #749;Home & Kitchen;Bedding;HomeEssentials;222.98;153
750;ElectroBrand Smartphones Model #750;Electronics;Smartphones;ElectroBrand;414.41;213
751;EcoThreads Jackets Model #751;Clothing;Jackets;EcoThreads;259.25;340
752;GlowUp Vitamins Model #752;Beauty & Health;Vitamins;GlowUp;143.00;467
753;TechGiant Laptops Model #753;Electronics;Laptops;TechGiant;1901.74;329
754;PureHealth Skincare Model #754;Beauty & Health;Skincare;PureHealth;169.99;471
755;HomeEssentials Bedding Model #755;Home & Kitchen;Bedding;HomeEssentials;155.06;410
756;GadgetPro Laptops Model #756;Electronics;Laptops;GadgetPro;497.69;188
757;GlowUp Skincare Model #757;Beauty & Health;Skincare;GlowUp;188.36;203
758;GadgetPro Headphones Model #758;Electronics;Headphones;GadgetPro;1380.04;258
759;ClassicFits Jeans Model #759;Clothing;Jeans;ClassicFits;165.21;353
760;VitaBoost Vitamins Model #760;Beauty & Health;Vitamins;VitaBoost;92.91;332
761;TechGiant Smartphones Model #761;Electronics;Smartphones;TechGiant;1387.64;231
762;PureHealth Makeup Model #762;Beauty & Health;Makeup;PureHealth;90.85;55
763;UrbanWear Jeans Model #763;Clothing;Jeans;UrbanWear;270.08;149
764;GlowUp Makeup Model #764;Beauty & Health;Makeup;GlowUp;78.38;248
765;KitchenWiz Decor Model #765;Home & Kitchen;Decor;KitchenWiz;144.61;70
766;UrbanWear T-Shirts Model #766;Clothing;T-Shirts;UrbanWear;50.47;96
767;KitchenWiz Cookware Model #767;Home & Kitchen;Cookware;KitchenWiz;350.34;24
768;UrbanWear Jeans Model #768;Clothing;Jeans;UrbanWear;162.12;409
769;ElectroBrand Smartphones Model #769;Electronics;Smartphones;ElectroBrand;1358.91;195
770;CozyLiving Cookware Model #770;Home & Kitchen;Cookware;CozyLiving;399.59;15
771;ElectroBrand Headphones Model #771;Electronics;Headphones;ElectroBrand;1991.30;414
772;PureHealth Vitamins Model #772;Beauty & Health;Vitamins;PureHealth;25.75;97
773;EcoThreads Jackets Model #773;Clothing;Jackets;EcoThreads;105.63;76
774;PureHealth Skincare Model #774;Beauty & Health;Skincare;PureHealth;159.82;330
775;TechGiant Smartphones Model #775;Electronics;Smartphones;TechGiant;1466.99;180
776;ElectroBrand Smartphones Model #776;Electronics;Smartphones;ElectroBrand;1564.56;325
777;ElectroBrand Laptops Model #777;Electronics;Laptops;ElectroBrand;557.73;457
778;PureHealth Skincare Model #778;Beauty & Health;Skincare;PureHealth;172.01;65
779;UrbanWear T-Shirts Model #779;Clothing;T-Shirts;UrbanWear;214.78;323
780;GadgetPro Smartphones Model #780;Electronics;Smartphones;GadgetPro;987.13;496
781;HomeEssentials Decor Model #781;Home & Kitchen;Decor;HomeEssentials;177.99;177
782;GadgetPro Laptops Model #782;Electronics;Laptops;GadgetPro;900.83;416
783;KitchenWiz Decor Model #783;Home & Kitchen;Decor;KitchenWiz;403.23;16
784;TechGiant Headphones Model #784;Electronics;Headphones;TechGiant;1581.33;216
785;EcoThreads T-Shirts Model #785;Clothing;T-Shirts;EcoThreads;37.99;286
786;UrbanWear Jeans Model #786;Clothing;Jeans;UrbanWear;70.67;167
787;CozyLiving Decor Model #787;Home & Kitchen;Decor;CozyLiving;352.84;448
788;ElectroBrand Laptops Model #788;Electronics;Laptops;ElectroBrand;1318.74;499
789;VitaBoost Skincare Model #789;Beauty & Health;Skincare;VitaBoost;156.64;303
790;TechGiant Smartphones Model #790;Electronics;Smartphones;TechGiant;1514.13;382
791;TechGiant Smartphones Model #791;Electronics;Smartphones;TechGiant;769.87;50
792;GadgetPro Headphones Model #792;Electronics;Headphones;GadgetPro;179.67;166
793;EcoThreads Jeans Model #793;Clothing;Jeans;EcoThreads;135.49;473
794;VitaBoost Skincare Model #794;Beauty & Health;Skincare;VitaBoost;199.26;63
795;ClassicFits Jeans Model #795;Clothing;Jeans;ClassicFits;242.27;381
796;UrbanWear Jackets Model #796;Clothing;Jackets;UrbanWear;100.64;70
797;TechGiant Laptops Model #797;Electronics;Laptops;TechGiant;1580.65;466
798;CozyLiving Cookware Model #798;Home & Kitchen;Cookware;CozyLiving;80.96;381
799;HomeEssentials Cookware Model #799;Home & Kitchen;Cookware;HomeEssentials;175.56;72
800;EcoThreads T-Shirts Model #800;Clothing;T-Shirts;EcoThreads;49.74;7
801;ClassicFits T-Shirts Model #801;Clothing;T-Shirts;ClassicFits;198.86;306
802;KitchenWiz Cookware Model #802;Home & Kitchen;Cookware;KitchenWiz;272.44;324
803;ClassicFits T-Shirts Model #803;Clothing;T-Shirts;ClassicFits;100.38;421
804;HomeEssentials Decor Model #804;Home & Kitchen;Decor;HomeEssentials;454.43;467
805;GadgetPro Laptops Model #805;Electronics;Laptops;GadgetPro;1440.06;223
806;GlowUp Skincare Model #806;Beauty & Health;Skincare;GlowUp;12.29;209
807;VitaBoost Vitamins Model #807;Beauty & Health;Vitamins;VitaBoost;157.62;378
808;PureHealth Skincare Model #808;Beauty & Health;Skincare;PureHealth;178.45;149
809;GlowUp Vitamins Model #809;Beauty & Health;Vitamins;GlowUp;44.51;207
810;ClassicFits T-Shirts Model #810;Clothing;T-Shirts;ClassicFits;205.99;479
811;UrbanWear T-Shirts Model #811;Clothing;T-Shirts;UrbanWear;219.18;358
812;UrbanWear Jeans Model #812;Clothing;Jeans;UrbanWear;219.36;428
813;EcoThreads Jackets Model #813;Clothing;Jackets;EcoThreads;112.69;254
814;KitchenWiz Bedding Model #814;Home & Kitchen;Bedding;KitchenWiz;406.28;406
815;CozyLiving Bedding Model #815;Home & Kitchen;Bedding;CozyLiving;389.67;135
816;HomeEssentials Cookware Model #816;Home & Kitchen;Cookware;HomeEssentials;97.18;50
817;VitaBoost Makeup Model #817;Beauty & Health;Makeup;VitaBoost;14.27;220
818;EcoThreads Jeans Model #818;Clothing;Jeans;EcoThreads;31.25;126
819;HomeEssentials Cookware Model #819;Home & Kitchen;Cookware;HomeEssentials;99.58;461
820;ClassicFits T-Shirts Model #820;Clothing;T-Shirts;ClassicFits;44.95;25
821;TechGiant Laptops Model #821;Electronics;Laptops;TechGiant;1810.28;449
822;PureHealth Skincare Model #822;Beauty & Health;Skincare;PureHealth;180.37;182
823;UrbanWear T-Shirts Model #823;Clothing;T-Shirts;UrbanWear;62.05;413
824;GadgetPro Laptops Model #824;Electronics;Laptops;GadgetPro;1980.59;335
825;GadgetPro Smartphones Model #825;Electronics;Smartphones;GadgetPro;1916.44;264
826;ClassicFits Jeans Model #826;Clothing;Jeans;ClassicFits;268.59;265
827;GadgetPro Smartphones Model #827;Electronics;Smartphones;GadgetPro;152.49;47
828;KitchenWiz Cookware Model #828;Home & Kitchen;Cookware;KitchenWiz;86.78;155
829;PureHealth Vitamins Model #829;Beauty & Health;Vitamins;PureHealth;149.36;416
830;PureHealth Makeup Model #830;Beauty & Health;Makeup;PureHealth;29.70;393
831;EcoThreads Jackets Model #831;Clothing;Jackets;EcoThreads;87.52;495
832;PureHealth Skincare Model #832;Beauty & Health;Skincare;PureHealth;195.16;373
833;GlowUp Vitamins Model #833;Beauty & Health;Vitamins;GlowUp;119.44;134
834;UrbanWear T-Shirts Model #834;Clothing;T-Shirts;UrbanWear;42.43;226
835;HomeEssentials Decor Model #835;Home & Kitchen;Decor;HomeEssentials;348.02;75
836;TechGiant Headphones Model #836;Electronics;Headphones;TechGiant;812.64;265
837;UrbanWear Jeans Model #837;Clothing;Jeans;UrbanWear;90.69;47
838;ClassicFits T-Shirts Model #838;Clothing;T-Shirts;ClassicFits;51.83;486
839;EcoThreads Jackets Model #839;Clothing;Jackets;EcoThreads;122.75;384
840;HomeEssentials Bedding Model #840;Home & Kitchen;Bedding;HomeEssentials;240.35;276
841;GlowUp Makeup Model #841;Beauty & Health;Makeup;GlowUp;103.73;3
842;GlowUp Skincare Model #842;Beauty & Health;Skincare;GlowUp;177.94;67
843;VitaBoost Vitamins Model #843;Beauty & Health;Vitamins;VitaBoost;198.49;141
844;ClassicFits Jackets Model #844;Clothing;Jackets;ClassicFits;41.63;38
845;TechGiant Laptops Model #845;Electronics;Laptops;TechGiant;575.91;308
846;UrbanWear Jeans Model #846;Clothing;Jeans;UrbanWear;53.23;27
847;ClassicFits Jeans Model #847;Clothing;Jeans;ClassicFits;93.82;235
848;EcoThreads T-Shirts Model #848;Clothing;T-Shirts;EcoThreads;185.21;23
849;TechGiant Laptops Model #849;Electronics;Laptops;TechGiant;532.78;343
850;VitaBoost Vitamins Model #850;Beauty & Health;Vitamins;VitaBoost;141.34;160
851;ElectroBrand Smartphones Model #851;Electronics;Smartphones;ElectroBrand;760.08;224
852;PureHealth Skincare Model #852;Beauty & Health;Skincare;PureHealth;55.19;412
853;GlowUp Skincare Model #853;Beauty & Health;Skincare;GlowUp;81.05;491
854;EcoThreads Jackets Model #854;Clothing;Jackets;EcoThreads;174.93;203
855;EcoThreads Jeans Model #855;Clothing;Jeans;EcoThreads;255.17;354
856;TechGiant Laptops Model #856;Electronics;Laptops;TechGiant;1007.80;395
857;UrbanWear Jackets Model #857;Clothing;Jackets;UrbanWear;108.67;289
858;UrbanWear Jackets Model #858;Clothing;Jackets;UrbanWear;241.81;356
859;GlowUp Skincare Model #859;Beauty & Health;Skincare;GlowUp;112.59;259
860;VitaBoost Makeup Model #860;Beauty & Health;Makeup;VitaBoost;199.19;150
861;GadgetPro Headphones Model #861;Electronics;Headphones;GadgetPro;386.25;172
862;ElectroBrand Smartphones Model #862;Electronics;Smartphones;ElectroBrand;1508.94;41
863;TechGiant Laptops Model #863;Electronics;Laptops;TechGiant;215.52;95
864;GadgetPro Smartphones Model #864;Electronics;Smartphones;GadgetPro;305.02;337
865;ClassicFits Jeans Model #865;Clothing;Jeans;ClassicFits;101.25;420
866;ElectroBrand Laptops Model #866;Electronics;Laptops;ElectroBrand;471.56;99
867;GlowUp Makeup Model #867;Beauty & Health;Makeup;GlowUp;102.99;70
868;VitaBoost Skincare Model #868;Beauty & Health;Skincare;VitaBoost;97.06;445
869;GadgetPro Smartphones Model #869;Electronics;Smartphones;GadgetPro;772.79;63
870;CozyLiving Bedding Model #870;Home & Kitchen;Bedding;CozyLiving;176.37;2
871;ClassicFits Jeans Model #871;Clothing;Jeans;ClassicFits;222.81;135
872;KitchenWiz Decor Model #872;Home & Kitchen;Decor;KitchenWiz;241.25;102
873;TechGiant Headphones Model #873;Electronics;Headphones;TechGiant;1835.73;92
874;VitaBoost Skincare Model #874;Beauty & Health;Skincare;VitaBoost;121.54;77
875;GlowUp Vitamins Model #875;Beauty & Health;Vitamins;GlowUp;173.08;149
876;HomeEssentials Decor Model #876;Home & Kitchen;Decor;HomeEssentials;60.55;366
877;TechGiant Headphones Model #877;Electronics;Headphones;TechGiant;602.82;238
878;CozyLiving Bedding Model #878;Home & Kitchen;Bedding;CozyLiving;346.24;460
879;GlowUp Skincare Model #879;Beauty & Health;Skincare;GlowUp;185.57;59
880;PureHealth Skincare Model #880;Beauty & Health;Skincare;PureHealth;78.53;9
881;EcoThreads T-Shirts Model #881;Clothing;T-Shirts;EcoThreads;268.12;196
882;VitaBoost Skincare Model #882;Beauty & Health;Skincare;VitaBoost;28.96;438
883;PureHealth Vitamins Model #883;Beauty & Health;Vitamins;PureHealth;145.60;166
884;GadgetPro Smartphones Model #884;Electronics;Smartphones;GadgetPro;598.19;272
885;ClassicFits Jeans Model #885;Clothing;Jeans;ClassicFits;240.15;218
886;TechGiant Laptops Model #886;Electronics;Laptops;TechGiant;614.45;388
887;VitaBoost Makeup Model #887;Beauty & Health;Makeup;VitaBoost;41.34;124
888;KitchenWiz Bedding Model #888;Home & Kitchen;Bedding;KitchenWiz;302.42;200
889;VitaBoost Vitamins Model #889;Beauty & Health;Vitamins;VitaBoost;83.63;107
890;GadgetPro Headphones Model #890;Electronics;Headphones;GadgetPro;541.09;263
891;UrbanWear T-Shirts Model #891;Clothing;T-Shirts;UrbanWear;227.95;136
892;ClassicFits T-Shirts Model #892;Clothing;T-Shirts;ClassicFits;122.99;365
893;VitaBoost Vitamins Model #893;Beauty & Health;Vitamins;VitaBoost;65.12;122
894;KitchenWiz Decor Model #894;Home & Kitchen;Decor;KitchenWiz;274.47;22
895;HomeEssentials Cookware Model #895;Home & Kitchen;Cookware;HomeEssentials;253.77;301
896;KitchenWiz Cookware Model #896;Home & Kitchen;Cookware;KitchenWiz;331.55;133
897;HomeEssentials Decor Model #897;Home & Kitchen;Decor;HomeEssentials;394.56;389
898;HomeEssentials Cookware Model #898;Home & Kitchen;Cookware;HomeEssentials;47.72;464
899;ElectroBrand Headphones Model #899;Electronics;Headphones;ElectroBrand;1658.52;63
900;HomeEssentials Cookware Model #900;Home & Kitchen;Cookware;HomeEssentials;231.39;73
901;GlowUp Makeup Model #901;Beauty & Health;Makeup;GlowUp;152.16;217
902;GlowUp Skincare Model #902;Beauty & Health;Skincare;GlowUp;25.56;401
903;GlowUp Vitamins Model #903;Beauty & Health;Vitamins;GlowUp;76.29;192
904;ElectroBrand Smartphones Model #904;Electronics;Smartphones;ElectroBrand;285.56;389
905;ElectroBrand Headphones Model #905;Electronics;Headphones;ElectroBrand;348.71;327
906;GlowUp Skincare Model #906;Beauty & Health;Skincare;GlowUp;107.90;448
907;ElectroBrand Smartphones Model #907;Electronics;Smartphones;ElectroBrand;925.68;249
908;EcoThreads T-Shirts Model #908;Clothing;T-Shirts;EcoThreads;86.90;24
909;ClassicFits Jeans Model #909;Clothing;Jeans;ClassicFits;207.82;253
910;UrbanWear Jeans Model #910;Clothing;Jeans;UrbanWear;62.88;77
911;VitaBoost Makeup Model #911;Beauty & Health;Makeup;VitaBoost;22.52;205
912;PureHealth Makeup Model #912;Beauty & Health;Makeup;PureHealth;54.96;352
913;EcoThreads T-Shirts Model #913;Clothing;T-Shirts;EcoThreads;33.52;171
914;GlowUp Makeup Model #914;Beauty & Health;Makeup;GlowUp;161.66;345
915;GadgetPro Laptops Model #915;Electronics;Laptops;GadgetPro;1474.58;221
916;TechGiant Headphones Model #916;Electronics;Headphones;TechGiant;1052.45;153
917;UrbanWear T-Shirts Model #917;Clothing;T-Shirts;UrbanWear;153.78;245
918;ClassicFits T-Shirts Model #918;Clothing;T-Shirts;ClassicFits;292.93;53
919;KitchenWiz Bedding Model #919;Home & Kitchen;Bedding;KitchenWiz;160.11;440
920;CozyLiving Decor Model #920;Home & Kitchen;Decor;CozyLiving;322.09;236
921;GadgetPro Smartphones Model #921;Electronics;Smartphones;GadgetPro;1116.77;87
922;CozyLiving Decor Model #922;Home & Kitchen;Decor;CozyLiving;177.81;241
923;ElectroBrand Headphones Model #923;Electronics;Headphones;ElectroBrand;496.96;444
924;KitchenWiz Decor Model #924;Home & Kitchen;Decor;KitchenWiz;281.85;203
925;VitaBoost Skincare Model #925;Beauty & Health;Skincare;VitaBoost;77.10;114
926;GadgetPro Smartphones Model #926;Electronics;Smartphones;GadgetPro;1698.69;150
927;ClassicFits Jeans Model #927;Clothing;Jeans;ClassicFits;44.02;242
928;TechGiant Laptops Model #928;Electronics;Laptops;TechGiant;1817.22;88
929;EcoThreads Jackets Model #929;Clothing;Jackets;EcoThreads;126.95;469
930;KitchenWiz Decor Model #930;Home & Kitchen;Decor;KitchenWiz;175.16;319
931;EcoThreads Jackets Model #931;Clothing;Jackets;EcoThreads;135.43;288
932;VitaBoost Vitamins Model #932;Beauty & Health;Vitamins;VitaBoost;72.53;27
933;TechGiant Laptops Model #933;Electronics;Laptops;TechGiant;1302.24;203
934;VitaBoost Skincare Model #934;Beauty & Health;Skincare;VitaBoost;181.48;130
935;EcoThreads Jeans Model #935;Clothing;Jeans;EcoThreads;120.96;96
936;UrbanWear T-Shirts Model #936;Clothing;T-Shirts;UrbanWear;29.28;234
937;HomeEssentials Bedding Model #937;Home & Kitchen;Bedding;HomeEssentials;260.26;115
938;TechGiant Laptops Model #938;Electronics;Laptops;TechGiant;218.43;167
939;VitaBoost Makeup Model #939;Beauty & Health;Makeup;VitaBoost;108.13;87
940;PureHealth Vitamins Model #940;Beauty & Health;Vitamins;PureHealth;50.37;432
941;PureHealth Makeup Model #941;Beauty & Health;Makeup;PureHealth;30.08;89
942;GlowUp Vitamins Model #942;Beauty & Health;Vitamins;GlowUp;66.79;477
943;GadgetPro Headphones Model #943;Electronics;Headphones;GadgetPro;357.66;142
944;KitchenWiz Bedding Model #944;Home & Kitchen;Bedding;KitchenWiz;18.45;389
945;GadgetPro Headphones Model #945;Electronics;Headphones;GadgetPro;1829.12;122
946;EcoThreads Jackets Model #946;Clothing;Jackets;EcoThreads;134.41;45
947;KitchenWiz Decor Model #947;Home & Kitchen;Decor;KitchenWiz;31.00;89
948;EcoThreads T-Shirts Model #948;Clothing;T-Shirts;EcoThreads;171.10;196
949;CozyLiving Decor Model #949;Home & Kitchen;Decor;CozyLiving;168.46;23
950;EcoThreads T-Shirts Model #950;Clothing;T-Shirts;EcoThreads;121.00;225
951;ElectroBrand Smartphones Model #951;Electronics;Smartphones;ElectroBrand;698.88;75
952;ElectroBrand Smartphones Model #952;Electronics;Smartphones;ElectroBrand;1024.89;374
953;ElectroBrand Headphones Model #953;Electronics;Headphones;ElectroBrand;1891.08;223
954;ElectroBrand Headphones Model #954;Electronics;Headphones;ElectroBrand;1184.62;75
955;ElectroBrand Smartphones Model #955;Electronics;Smartphones;ElectroBrand;790.04;465
956;TechGiant Laptops Model #956;Electronics;Laptops;TechGiant;1537.85;495
957;KitchenWiz Decor Model #957;Home & Kitchen;Decor;KitchenWiz;220.80;451
958;GlowUp Makeup Model #958;Beauty & Health;Makeup;GlowUp;138.67;298
959;VitaBoost Makeup Model #959;Beauty & Health;Makeup;VitaBoost;194.82;52
960;EcoThreads Jeans Model #960;Clothing;Jeans;EcoThreads;27.49;164
961;UrbanWear T-Shirts Model #961;Clothing;T-Shirts;UrbanWear;285.81;489
962;ClassicFits Jeans Model #962;Clothing;Jeans;ClassicFits;56.32;391
963;EcoThreads T-Shirts Model #963;Clothing;T-Shirts;EcoThreads;97.17;39
964;VitaBoost Vitamins Model #964;Beauty & Health;Vitamins;VitaBoost;167.88;115
965;HomeEssentials Decor Model #965;Home & Kitchen;Decor;HomeEssentials;312.69;263
966;GlowUp Vitamins Model #966;Beauty & Health;Vitamins;GlowUp;104.29;186
967;EcoThreads T-Shirts Model #967;Clothing;T-Shirts;EcoThreads;142.74;208
968;UrbanWear Jeans Model #968;Clothing;Jeans;UrbanWear;95.15;377
969;HomeEssentials Decor Model #969;Home & Kitchen;Decor;HomeEssentials;252.86;239
970;TechGiant Laptops Model #970;Electronics;Laptops;TechGiant;163.77;187
971;UrbanWear T-Shirts Model #971;Clothing;T-Shirts;UrbanWear;43.41;200
972;GadgetPro Laptops Model #972;Electronics;Laptops;GadgetPro;1834.91;29
973;GadgetPro Headphones Model #973;Electronics;Headphones;GadgetPro;595.15;416
974;GlowUp Makeup Model #974;Beauty & Health;Makeup;GlowUp;151.48;114
975;HomeEssentials Bedding Model #975;Home & Kitchen;Bedding;HomeEssentials;201.72;315
976;ClassicFits Jackets Model #976;Clothing;Jackets;ClassicFits;80.18;257
977;KitchenWiz Bedding Model #977;Home & Kitchen;Bedding;KitchenWiz;243.90;340
978;ElectroBrand Laptops Model #978;Electronics;Laptops;ElectroBrand;1153.22;369
979;GlowUp Vitamins Model #979;Beauty & Health;Vitamins;GlowUp;193.47;195
980;EcoThreads T-Shirts Model #980;Clothing;T-Shirts;EcoThreads;65.08;3
981;ElectroBrand Smartphones Model #981;Electronics;Smartphones;ElectroBrand;1671.91;281
982;VitaBoost Vitamins Model #982;Beauty & Health;Vitamins;VitaBoost;40.33;21
983;CozyLiving Cookware Model #983;Home & Kitchen;Cookware;CozyLiving;372.22;109
984;EcoThreads Jeans Model #984;Clothing;Jeans;EcoThreads;240.31;314
985;ClassicFits T-Shirts Model #985;Clothing;T-Shirts;ClassicFits;161.03;47
986;PureHealth Makeup Model #986;Beauty & Health;Makeup;PureHealth;16.39;362
